date,username,rawContent
2022-10-22 12:42:10+00:00,maybekath,"@JessaPulangas oo bb huhu 16k na more or less, not bcos the peso is weak but bcos the dollar is strong :'-(("
2022-10-22 11:35:35+00:00,sausejeong,The peso is not weak because the peso is weak. The peso is weak because the dollar is strong vibes😭😭😭😭
2022-10-22 11:20:14+00:00,libagnabinilog,ma'am the peso is weak because the dollar is strong...... HAGDHAGHAHGAHAHA JOKR
2022-10-22 08:38:45+00:00,ayaluvbot,"""do you believe that the peso is weak because the dollar is strong?""

""yes bc i believe afam ang aahon sating lahat 😋""

ANTENCKXNXJSISHDIEHDUSHSUS"
2022-10-22 05:53:41+00:00,_isnotyours,"its giving me peso is weak because the dollar is strong 😔
#MissQandAQueenfinityWar"
2022-10-21 21:46:09+00:00,maogma,"@Celestine_DKila Yep, and 
1. What funds were used in the SG F1 vacay?
2. Why is the peso weak? 
2.a. whadey doinboutit?
3. Percy Lapid justice 
4. Kush ng hijoderemulla 
5. Surrender the weak peso because the dollar is strong
6. Gunman eme
7. Middleman eme
8. DoH and DA? Wa eme.
9. Econ plan eme"
2022-10-21 20:20:59+00:00,Liyeoj,@inquirerdotnet Ay parang ung the peso is weak because the dollar is strong din.. 🙃🙃🙃
2022-10-21 17:16:59+00:00,_hannieyo,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" 

Same energy ampota. Magama nga kayo. Dinamay niyo pa Pilipinas sa kaanohan niyo 😭"
2022-10-21 13:46:19+00:00,bejeweledpjm,@zjdelms Oo lalo na weak ang peso ngayon dahil strong ang dollar ✨
2022-10-21 12:52:40+00:00,NiniManoban7,"“Peso is weak because the dollar is strong”
“Ph film is weak because kdrama is strong”
“Mahal ang bigas, so kumain kayo ng kamote”

Hsjsjdjsjsshaha punyeta ayoko na dito napakabobooo"
2022-10-21 12:00:44+00:00,JungTYBerry,"The peso is not weak it's because the dollar is strong..

Will hire a SOH AFTER a health crisis is over..

Won't fire the SOJ whose son was caught in a buy bust BUT replaces the PDEA chief.

Bonus:
Said SOJ won't resign pero sinuspinde ung BuCOR chief para daw may impartiality"
2022-10-21 10:55:06+00:00,andrei_monten,@chillGuySmiling Peso is weak because peso is weak and dollar is strong.
2022-10-21 08:06:09+00:00,CKTanz27,"@Qazzaz456 @Richeydarian Dun nlang ako Kay Charice Pempengco di pa lutang ""..the peso is weak because the dollar is strong"" 

very smart 👏🤧🤧✌️💚❤️"
2022-10-21 08:01:19+00:00,CKTanz27,"@Pr0digaLV2 @infidel_xtian @YesYesYo13 Bwahahaha yung 4x40?? Kulang yan tahahahaha same lang yan sa sinasabi ni Charice Pempengco "".. the peso is weak because the dollar is strong.."" 
Sabi nga ng script nyo ""hnd yan maintindihan ng bobo kung kulang ang sinasabi"" at matalino na din sa inyo kasi nag English .👏😂😂🤧"
2022-10-21 04:05:04+00:00,raizxraiza,the-peso-is-weak-because-the-dollar-is-strong logic ehe
2022-10-21 04:03:33+00:00,Rapsabaget,@raymundpaguray4 @gotchabrutha @arcelo_ian @inquirerdotnet Pulangaw yung mga panatiko. Wala kangang nagets sa inflation. Sandro mo bangag. Weak peso dollar strong parang sirang unggoy amputa. Mag isip isip ka. Gamitin mo kokote mo
2022-10-21 03:18:29+00:00,vicalmadroq,"@padillabela ""peso is weak because dollar is strong""
""Pinoy industry is weak because kdrama is strong""

Improve at tulungan sana nila industry para makalevel sa competition. Hindi yung pakampante na magiging okay ang lahat. Unity."
2022-10-21 02:04:11+00:00,btchofallbitch1,@LheaIra88 @Kyla1646746914 Not a Jstan but a fan of her? What do you mean? Do you mean the Peso is Weak not because it's weak but because Dollar is strong?😂😂😂
2022-10-21 01:08:21+00:00,CKTanz27,"@ljteryo Yannn thank you may totoo na. 
Ok lang nagkakamali atleast hindi pinipilit na tama kahit obvious na obvious na MALI. 

""..the peso is weak because the dollar is strong.."" 
Ang talino ni Charice Pempengco 👏✌️💚❤️ 

Ayy ito pala name nya 👇
Sorry kahapon ko lang na google🥺 https://t.co/51gBK3H725"
2022-10-21 00:36:53+00:00,ruru_travis,the peso is weak because the dollar is strong
2022-10-21 00:02:49+00:00,seokmeaniebuys,hahaha i know op said take with grain of salt but do know prices r also dictated by the state of economy and well.... the peso is weak chz the dollar is strong lang pala chz ulet
2022-10-20 21:26:37+00:00,denniscelina,"@hecklerforever8 Parang the peso is weak because the dollar is strong mentality kasi. Instead of helping the local film industry to level up, maninisi ng foreign na wala naman tayong control."
2022-10-20 17:15:00+00:00,News5PH,"#FrontlineTonightSpecialReport | ""The peso is weak because the dollar is strong."" Ano-ano nga ba ang nakaaapekto sa patuloy na pagbaba ng halaga ng piso? Ano naman ang koneksyon nito sa pagtaas ng presyo ng mga bilihin sa bansa? #News5 | via @maeannelosbanos https://t.co/esRXtxZD6E"
2022-10-20 15:22:55+00:00,vladskymir,"@f3arandgr33d @spelltweeter @inquirerdotnet @GabrielLaluINQ Look how the ""strong dollar""  affects other currencies and not just the PHP. This should help you understand the meaning of ""the peso is weak not because the peso is weak. It's because the Dollar is strong"". https://t.co/4IVtNqo4GA"
2022-10-20 15:08:48+00:00,FriasMelski,"@ABSCBNNews di ba yung famous statement ng Damuhong anak eh ""PESO IS NOT WEAK, DOLLAR IS JUST STRONG"".. hahaha!"
2022-10-20 15:04:36+00:00,kwangyaevolutn,Sounds like “The peso is weak not because the peso is weak. The peso is weak because the dollar is strong.” Mag-ama nga sila. 🤯🤯🤯
2022-10-20 14:30:01+00:00,mariaconcioo,the peso is not weak because the peso is weak. the peso is weak because the dollar is strong
2022-10-20 12:22:00+00:00,Kickbutsing,@MarliynAquino @CondolencePH @attyharryroque Haha! The peso is weak because it is not weak but because the dollar is strong
2022-10-20 12:00:42+00:00,summerscents_,reminds me of 'the peso is weak bcos the dollar is strong' 🤔 mag-tatay nga
2022-10-20 11:22:16+00:00,foIk_Iore,@kinanginah @hiccstrld because the peso is not weak because the peso is weak. the peso is weak because the dollar is strong
2022-10-20 07:55:09+00:00,cutiengrpw,it's not that the peso is weak. it's just that the dollar is strong https://t.co/UaAs1W29tL
2022-10-20 07:15:12+00:00,law_of_asia,"@raissawriter Para pong ""The peso is not weak, because the peso is weak. The peso is weak because the dollar is strong."" 🤣🤣🤣"
2022-10-20 07:00:09+00:00,pshfuckz,the 😤 peso 🤑 is 🦶 not 🚫 weak 😫 because 😁 the 👯 peso 🤑 is 🥓 weak 😫 the 👀 peso 🤑 is 😒 weak 😫 because 🤢 the 🗣️ dollar 💵 is 😐 strong 💪
2022-10-20 06:48:43+00:00,CKTanz27,"@ljteryo 😂😂😂😂😂😂Tawa mga 203B
""Lutang mong Ina""? 
So kamusta naman yung ""...the peso is weak because the dollar is strong"" owryt😝🤘👏

Bagong script ""multiverse world"" kuno 😂😂😂🤦🤪✌️👊❤️💚"
2022-10-20 06:30:47+00:00,calling_houston,"@theadtan Same as, “The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.”"
2022-10-20 04:43:21+00:00,estepaniyaaaa,HAPPENING NOW: “The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.” https://t.co/TvNmhXMN7Z
2022-10-20 04:00:02+00:00,haetsaa,40k na kayo 🥹🥹🥹 hla thank you saur much bibigyan ko kayo lahat ng the peso is weak because the peso is weak the peso is weak because the dollar is strong skrrt skrrt congrats 👯👯👯 https://t.co/ril8YxlJyw
2022-10-20 01:51:59+00:00,CKTanz27,"@Pr0digaLV2 @YesYesYo13 🤣😂🤣
Yung congressman nga na nag English lang ng ""....the peso is weak because the dollar is strong"" 
Matalino na nga sa inyo eh DAHIL NAG ENGLISH LANG 😂✌️👊💚❤️"
2022-10-19 22:41:25+00:00,blissandvoid,Gaganda ba buhay natin jan sa San Juanico na yan?! Gagaling bigla ang mga tao sa covid? Magiging weak na ba ang dollar because the peso is now strong?
2022-10-19 22:39:22+00:00,granolagayy,the peso is weak because the peso is weak because the dollar is strong
2022-10-19 21:46:55+00:00,iamannanyme,@iMPACTPH2019 parang peso is weak because dollar is strong. nililihis ang sagot to divert from the main cause of the problem.
2022-10-19 17:41:25+00:00,gabbyow__,"@ughtonystark HAHAHAHHA if you can beat them, ban them kuno bebels hhahhaha grabi gid ya nga mga utok! Daw same sa logic nga “Philippine peso is weak bc the dollar is strong.” HAHAHAHAHAHA"
2022-10-19 17:13:10+00:00,falseflagnat,"A recent events blog with some focus on the weak peso and strong dollar, including references on how the Ukraine War, Federal Reserve stopping printing money, and others affecting the global currency?

Or tech blog?"
2022-10-19 17:04:02+00:00,kphlnx,"""peso is not weak because peso is weak, peso is weak because the dollar is strong"""
2022-10-19 15:04:36+00:00,RodjXXX,The PESO is not WEAK because PESO is WEAK. The PESO is WEAK because DOLLAR is STRONG.
2022-10-19 14:56:58+00:00,sesagha,shuttaa parang exam lang namin kanina haha the peso is weak because the dollar is strong
2022-10-19 14:05:44+00:00,shangluen,"@jesusaisdead ""Peso is not weak, Dollar is just strong."""
2022-10-19 12:45:58+00:00,iamFakeClown,"@Richeydarian So by logic, since the dollar is strong making the peso look weak, let’s ban the dollar in our country. Pwede ba yun."
2022-10-19 12:35:01+00:00,mondejar16,"Geh unahin nio yan, while the peso is weak and the dollar is strong."
2022-10-19 08:53:35+00:00,dwiz882,THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG https://t.co/bm25QpBmZ1 via @YouTube
2022-10-19 08:15:49+00:00,strontium_a,"The question ""why is the peso weak"" begs the question, ano...what do you mean by weak? Because when we are dealing with, uhm...a, strong dollar, and you pose a...question, you have to understand that uh, the plausibility of the question is just as questionable as the question :')"
2022-10-19 06:41:04+00:00,FrankOpinion65,"@manilabulletin Be truthful about the inflation. The prices of commodities are soaring because the peso is very weak, it becomes more weak because the dollar is strong but when the dollar becomes more strong, our peso may collapse in the currency market."
2022-10-19 06:04:32+00:00,bonsoix_amelie,"@triciacerv @MickeyInglesLaw Eh kase nga uso sa kanila ang reasoning na ""the peso is weak not because the peso is weak, but because the dollar is strong.""🤷‍♀️so local shows are weak because kdramas are strong. 🤡"
2022-10-19 05:53:55+00:00,aerontargaryen,"Ban K-stuff? Another story of the Peso is weak because the Dollar is strong. Same vibes. Sa halip na ayusin ang sarili, pupunahin ang pag-angat ng iba. Classic crab mentality."
2022-10-19 05:50:36+00:00,Eownwijsj,"@mrsumaoy @MiaMagdalena The Philippine economy is not in decline, and wealthy countries' currencies are depreciating more than the Philippines. Their economy is strong, but their currency is weakening against the dollar. So how can we say that the peso is weakening because of weak leadership?"
2022-10-19 05:49:06+00:00,Eownwijsj,"@tiger5jo @EDENAGU43721338 The Philippine economy is not in decline, and wealthy countries' currencies are depreciating more than the Philippines. Their economy is strong, but their currency is weakening against the dollar. So how can we say that the peso is weakening because of weak leadership?"
2022-10-19 05:47:35+00:00,Eownwijsj,"@bernvanguard @EDENAGU43721338 The Philippine economy is not in decline, and wealthy countries' currencies are depreciating more than the Philippines. Their economy is strong, but their currency is weakening against the dollar. So how can we say that the peso is weakening because of weak leadership?"
2022-10-19 03:05:39+00:00,leraleralaii,might have to update mah comm prices in the near future bc the peso is not weak because the peso is weak. the peso is weak becuase the dollar is strong 🤪🤡🤑💸❤️💚❤️💚❤️💚
2022-10-19 02:59:24+00:00,joem2019,"Talagang di ko mapagtanto kung ano ibig sabihin nung statement na ""The peso is not weak because the peso is weak. The peso is weak because the US dollar is strong"" ek ek. Taena yarn."
2022-10-19 02:18:22+00:00,gabbyinss,@peachiecarton it must be nice living in a 1st world country huh😂😂the peso is weak because the peso is weak because the dollar is strong!
2022-10-19 01:58:32+00:00,WI26Abaya,@imvnccjk hahaha peso is weak because dollar is strong
2022-10-18 18:10:01+00:00,spaxejam,tanginang eng eco yan pwede naman the peso is not weak bc the peso is weak the peso is weak bc the dollar is strong na lang isagot ko
2022-10-18 15:49:44+00:00,sahiscat,@loveheesuk the peso is weak not because the peso is weak the peso is weak because the dollar is strong
2022-10-18 13:59:30+00:00,TeddiAvelino,"And while the peso is weak bc the dollar is strong, most of the goods are also getting strongly unaffordable. Remember pancit canton when it was just Php6.00? Busog ka na sa Php20 mo noon. Ngayon kahit yung isang basong coke Php50+ na, eh 25 lang yung litro dati eh. Hays"
2022-10-18 13:53:16+00:00,pyangsgksndj,"@shmrrty3 ok rana Isaiah oy the important thing is the peso is weak not because it is weak, the peso is weak because the dollar is strong"
2022-10-18 11:03:31+00:00,simsunki_2,what do you mean by we? dont you know that the peso is not weak because the peso is weak. the peso is weak because the dollar is strong. dont we-we us
2022-10-18 07:45:41+00:00,steghphen,"*cries in third world country*
*cries with bad governance*
*cries with the peso is not weak because the dollar is strong*"
2022-10-18 07:22:10+00:00,matchadoze,@dimplemails The peso is weak not because the peso is weak. The peso is weak because the dollar is strong
2022-10-18 00:47:00+00:00,laizam92,"@ABSCBNNews To be clear, he is the Secretary of Creative Communications not because others are weak but because he has a strong connection with the president. Parang peso-dollar lang yan."
2022-10-18 00:30:04+00:00,acidscrambler,"There is a saying, na di maintindihan ng nga Pinklawan; ""the peso is weak, not because it is weak. It is weak because the dollar is strong."" Tara mag Japan na tayo. https://t.co/PUGwfEhhjd"
2022-10-17 21:05:11+00:00,KMarie090918,"@PhilippineStar @philstarlife @paulsoriano1017 tuturuan nyo din ba yang anak nyo na magkalat ng fake news?!! Just asking, hehehe sana di sya maging katulad ni @sandromarcos7 “The peso is not weak because the peso is weak. The peso is weak because the dollar is strong” lol 😂🤪🤣"
2022-10-17 16:22:26+00:00,Jusuaveee,@oldnoobgaming1 Walang inflation tay. The peso is weak because the dollar is strong
2022-10-17 15:17:26+00:00,sanavlv,"@_xrylx If the peso is strong the peso is weak, but the dollar is more stronger 🤪😜😝😛😛😋😋"
2022-10-17 12:51:42+00:00,dinonaROAR,The peso is weak not because the peso is weak. The peso is weak because the dollar is strong https://t.co/gJzOQzIykv
2022-10-17 12:23:05+00:00,_127oclock,nasa ₱3k yung the link+ sa beyond live 😢 laurd gusto ko lang naman sumaya pero the peso is not weak bcos it's weak. the peso is weak bcos the dollar is strong (bwakanang pinoy nga pala ako) 💔
2022-10-17 12:17:47+00:00,angelfajardomd,But the peso is weak because the dollar is strong? So pano na? 😬😬
2022-10-17 11:31:41+00:00,Mari_biscuits,@justcallmeCAMSY @JacinthaRejaba Basta ang alam ko “The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.” ito na lang pinanghahawakan ko sa bohai ko 🥲
2022-10-17 11:13:48+00:00,_namochaeng,The peso is not weak because the peso is weak. The peso is weak because the dollar is strong. https://t.co/uKWWRQiRJW
2022-10-17 09:33:56+00:00,anaknglenrisa,@Nickismynickna1 Pwedeng the peso is not weak while the dollar is strong. Pwedeng nagka wheelchair nung may kaso tapos biglang healthy na nung na-abswelto na
2022-10-17 09:29:59+00:00,Uncle_Jems,napapaspokenning dollar is strong nanaman tuloy ako because the peso is weak
2022-10-17 07:20:04+00:00,selbsie_bb,"uhm 
because the dollar is strong and the PH peso is weak 
because it is really really weak
like.. https://t.co/GsQTCAgF7m"
2022-10-17 06:29:22+00:00,ilovelaufey482,@Sharwarrma the peso is weak because the dollar is strong
2022-10-17 06:03:33+00:00,lorenvince_,–'the peso is weak because the dollar is strong' statement kasi dati naman malakas ang piso katulad ng dolyar. our economy could do way better if the people who are in power would do something about it.
2022-10-17 05:06:43+00:00,iamwhatiam300,"The Yen is not weak, because the Yen is weak. The Yen is weak because the Peso is strong, but the dollar is the strongest."
